#hayabusa_pos_X	Y	Z	itokawa_pos_X	Y	Z	earth_pos_X	Y	Z	hayabusa_distance
2003-06-02T20:00:00	-52996086.7044	-137011727.0924	-61484727.7870	222396268.8043	87986329.4774	32241462.8909	-47300554.0588	-132274349.4784	-57346956.0891	 531.2072
2003-06-02T21:00:00	-52902427.8034	-137044836.5567	-61501726.7842	222380009.0241	88052627.4267	32271494.1268	-47200352.3187	-132305347.8229	-57360398.2505	 531.2202
2003-06-02T22:00:00	-52808768.9024	-137077946.0211	-61518725.7814	222363722.0357	88118914.6022	32301521.4140	-47100127.4225	-132336280.6746	-57373811.9904	 531.2335
2003-06-02T23:00:00	-52715110.0015	-137111055.4854	-61535724.7786	222347407.8455	88185190.9975	32331544.7495	-46999879.4237	-132367148.0200	-57387197.3026	 531.2470
2003-06-03T00:00:00	-52621451.1005	-137144164.9497	-61552723.7759	222331066.4601	88251456.6064	32361564.1303	-46899608.3755	-132397949.8458	-57400554.1810	 531.2607
2003-06-03T01:00:00	-52527792.1995	-137177274.4140	-61569722.7731	222314697.8859	88317711.4224	32391579.5535	-46799314.3314	-132428686.1385	-57413882.6197	 531.2746
2003-06-03T02:00:00	-52434133.2986	-137210383.8783	-61586721.7703	222298302.1293	88383955.4392	32421591.0158	-46698997.3447	-132459356.8849	-57427182.6124	 531.2887
2003-06-03T03:00:00	-52340474.3976	-137243493.3427	-61603720.7675	222281879.1968	88450188.6505	32451598.5144	-46598657.4688	-132489962.0717	-57440454.1533	 531.3030
2003-06-03T04:00:00	-52246815.4966	-137276602.8070	-61620719.7647	222265429.0949	88516411.0500	32481602.0462	-46498294.7571	-132520501.6857	-57453697.2362	 531.3175
2003-06-03T05:00:00	-52153156.5956	-137309712.2713	-61637718.7619	222248951.8300	88582622.6313	32511601.6082	-46397909.2631	-132550975.7138	-57466911.8553	 531.3323
2003-06-03T06:00:00	-52059497.6947	-137342821.7356	-61654717.7591	222232447.4085	88648823.3881	32541597.1974	-46297501.0401	-132581384.1429	-57480098.0046	 531.3473
2003-06-03T07:00:00	-51965838.7937	-137375931.1999	-61671716.7563	222215915.8369	88715013.3142	32571588.8107	-46197070.1415	-132611726.9601	-57493255.6782	 531.3624
2003-06-03T08:00:00	-51872179.8927	-137409040.6643	-61688715.7536	222199357.1217	88781192.4031	32601576.4452	-46096616.6208	-132642004.1524	-57506384.8702	 531.3778
2003-06-03T09:00:00	-51778520.9918	-137442150.1286	-61705714.7508	222182771.2693	88847360.6486	32631560.0978	-45996140.5313	-132672215.7068	-57519485.5747	 531.3934
2003-06-03T10:00:00	-51684862.0908	-137475259.5929	-61722713.7480	222166158.2862	88913518.0443	32661539.7655	-45895641.9267	-132702361.6107	-57532557.7860	 531.4092
2003-06-03T11:00:00	-51591203.1898	-137508369.0572	-61739712.7452	222149518.1788	88979664.5840	32691515.4453	-45795120.8602	-132732441.8511	-57545601.4982	 531.4252
2003-06-03T12:00:00	-51497544.2889	-137541478.5216	-61756711.7424	222132850.9535	89045800.2613	32721487.1343	-45694577.3853	-132762456.4154	-57558616.7056	 531.4415
2003-06-03T13:00:00	-51403885.3879	-137574587.9859	-61773710.7396	222116156.6168	89111925.0699	32751454.8293	-45594011.5556	-132792405.2910	-57571603.4023	 531.4579
